"","MSOA21CD","TotHhold","VehsReg","CarOwnRates","EVReg","EVRate","CarRedincCC","CCCarOwn","CCredCarOwn","EVincCC","EVRateincCC","ChangeEVuptake"
"2059","E02002153",3351,3486,1.04028648164727,22,0.00631095811818703,3477,1.03760071620412,-0.00268576544315136,31,0.00891316848763657,0.260221036944954
"2060","E02002154",2093,3661,1.74916387959866,51,0.0139306200491669,3652,1.74486383182035,-0.00430004777830861,60,0.0164248562825075,0.249423623334064
"2061","E02002155",2348,2256,0.960817717206133,17,0.0075354609929078,2247,0.956984667802385,-0.00383304940374785,26,0.0115658362989324,0.403037530602458
"2062","E02002156",3332,3941,1.1827731092437,34,0.00862725196650596,3932,1.18007202881152,-0.00270108043217299,43,0.0109331299262649,0.230587795975898
"2063","E02002157",3185,4120,1.29356357927787,57,0.0138349514563107,4111,1.29073783359498,-0.00282574568288863,66,0.0160505836575875,0.221563220127687
"2064","E02002158",3281,3764,1.14721121609265,38,0.0100956429330499,3755,1.14446814995428,-0.0027430661383725,47,0.0125133120340788,0.241766910102886
"2065","E02002159",2232,2447,1.09632616487455,14,0.00572129137719657,2438,1.09229390681004,-0.00403225806451601,23,0.00943009430094301,0.370880292374644
"2066","E02002160",2933,3861,1.3163995908626,77,0.0199430199430199,3852,1.31333106034777,-0.00306853051483125,86,0.0223202699195432,0.237724997652327
"2067","E02002161",2553,2920,1.14375244810027,60,0.0205479452054795,2911,1.14022718370544,-0.00352526439482959,69,0.0236950549450549,0.314710973957549
"2068","E02002162",3365,4213,1.2520059435364,83,0.0197009257061476,4204,1.24933135215453,-0.0026745913818722,92,0.0218787158145065,0.21777901083589
"2069","E02002163",5016,3878,0.773125996810207,19,0.00489943269726663,3869,0.771331738437002,-0.00179425837320568,28,0.00723514211886305,0.233570942159642
"2070","E02002164",2363,1850,0.782903089293271,5,0.0027027027027027,1841,0.779094371561574,-0.003808717731697,14,0.00760043431053203,0.489773160782933
"2071","E02002165",3655,2975,0.813953488372093,40,0.0134453781512605,2966,0.811491108071135,-0.00246238030095758,49,0.0165149983147961,0.306962016353559
"2072","E02002166",3808,3810,1.00052521008403,39,0.0102362204724409,3801,0.998161764705882,-0.00236344537815125,48,0.0126249342451341,0.238871377269319
"2073","E02002167",2961,3601,1.2161431948666,64,0.017772840877534,3592,1.21310368118879,-0.00303951367781141,73,0.0203172836070136,0.254444272947962
"2074","E02002168",4044,3735,0.923590504451039,77,0.020615796519411,3726,0.921364985163205,-0.00222551928783388,86,0.0230748591360343,0.245906261662336
"2075","E02002169",3563,4851,1.3614931237721,80,0.0164914450628736,4842,1.35896716250351,-0.00252596126859395,89,0.0183770390253975,0.188559396252385
"2076","E02002170",2411,2834,1.17544587308171,27,0.00952717007762879,2825,1.17171298216508,-0.00373289091663209,36,0.0127388535031847,0.321168342555592
"2077","E02002171",3103,3232,1.04157267160812,23,0.00711633663366337,3223,1.03867225265872,-0.00290041894940396,32,0.00992555831265509,0.280922167899172
"2078","E02002174",3012,3905,1.2964807436919,53,0.0135723431498079,3896,1.29349269588313,-0.00298804780876494,62,0.0159096741082884,0.233733095848049
"2079","E02002175",3068,2848,0.928292046936115,41,0.0143960674157303,2839,0.925358539765319,-0.00293350717079532,50,0.0176056338028169,0.320956638708656
"2080","E02002176",3311,3789,1.14436726064633,31,0.00818157825283716,3780,1.14164904862579,-0.00271821202053757,40,0.0105792118487173,0.239763359588011
"2081","E02002177",4533,5007,1.10456651224355,76,0.0151787497503495,4998,1.10258107213766,-0.00198544010589008,85,0.017003400680136,0.182465092978652
"2082","E02002178",2743,4015,1.4637258476121,56,0.013947696139477,4006,1.46044476850164,-0.00328107911046294,65,0.0162216121786873,0.227391603921034
"2083","E02002179",2607,3449,1.32297660145761,41,0.0118875036242389,3440,1.31952435749904,-0.00345224395857313,50,0.01453065969195,0.26431560677111
"2084","E02002180",2595,3137,1.20886319845857,22,0.00701306981192222,3128,1.20539499036609,-0.00346820809248571,31,0.00990731863215085,0.289424882022863
"2085","E02002181",3368,3529,1.04780285035629,33,0.00935109096061207,3520,1.04513064133017,-0.00267220902612841,42,0.0119284294234592,0.257733846284717
"2086","E02002182",2480,3100,1.25,32,0.0103225806451613,3091,1.24637096774194,-0.00362903225806455,41,0.0132600258732212,0.293744522805993
"2087","E02002183",2760,3348,1.21304347826087,107,0.0319593787335723,3339,1.20978260869565,-0.00326086956521743,116,0.0347305389221557,0.277116018858341
"2088","E02002184",5830,6841,1.17341337907376,244,0.0356673001023242,6832,1.17186963979417,-0.00154373927958829,253,0.0370261963998244,0.135889629750015
"2089","E02002185",2514,3113,1.23826571201273,54,0.017346610986187,3104,1.23468575974543,-0.00357995226730301,63,0.0202898550724638,0.294324408627681
"2090","E02002187",2614,3595,1.37528691660291,108,0.0300417246175243,3586,1.37184391736802,-0.003442999234889,117,0.0326177864510733,0.257606183354898
"2091","E02002188",3193,4246,1.32978390228625,93,0.0219029674988224,4237,1.32696523645474,-0.00281866583150636,102,0.024067956583294,0.216498908447159
"2092","E02002189",2274,3057,1.344327176781,32,0.0104677788681714,3048,1.34036939313984,-0.00395778364116084,41,0.0134470318137094,0.2979252945538
"2093","E02002190",4263,4473,1.04926108374384,52,0.0116253073999553,4464,1.04714989444053,-0.00211118930330745,61,0.0136618141097424,0.203650670978715
"2094","E02002191",3700,3374,0.911891891891892,34,0.010077059869591,3365,0.909459459459459,-0.00243243243243241,43,0.012774806892454,0.269774702286296
"2095","E02002192",4018,5133,1.2775012444002,95,0.0185076953048899,5124,1.27526132404181,-0.00223992035838738,104,0.0202926829268293,0.178498762193934
"2096","E02002193",3086,2356,0.763447828904731,52,0.0220713073005093,2347,0.760531432274789,-0.0029163966299417,61,0.0259795570698467,0.390824976933734
"2097","E02002194",3195,3309,1.03568075117371,12,0.00362647325475975,3300,1.03286384976526,-0.0028169014084507,21,0.00636170857315965,0.27352353183999
"2098","E02002195",2870,3705,1.29094076655052,95,0.0256410256410256,3696,1.28780487804878,-0.00313588850174207,104,0.0281309169596971,0.248989131867141
"2099","E02002196",2710,3136,1.15719557195572,51,0.0162627551020408,3127,1.15387453874539,-0.00332103321033217,60,0.0191815856777494,0.291883057570854
"2100","E02002197",4154,3781,0.910207029369283,73,0.019307061623909,3772,0.908040442946558,-0.00216658642272516,82,0.0217333686721442,0.242630704823517
"2101","E02002198",3943,4103,1.04057823991884,67,0.0163295149890324,4094,1.03829571392341,-0.00228252599543488,76,0.0185592185592186,0.222970357018614
"2102","E02002199",3266,4003,1.22565829761176,70,0.0174868848363727,3994,1.22290263319045,-0.00275566442131048,79,0.0197747183979975,0.228783356162478
"2103","E02002200",3962,4305,1.08657243816254,97,0.0225319396051103,4296,1.08430085815245,-0.00227158001009586,106,0.0246683732836863,0.213643367857596
"2104","E02002201",5431,5671,1.04419075676671,77,0.0135778522306472,5662,1.04253360338796,-0.00165715337875172,86,0.0151862970157161,0.16084447850689
"2105","E02002202",3778,2714,0.718369507676019,37,0.0136330140014738,2705,0.715987294865008,-0.00238221281101114,46,0.0169992609016999,0.336624690022609
"2106","E02002203",3531,3033,0.858963466440102,36,0.0118694362017804,3024,0.856414613423959,-0.00254885301614272,45,0.0148760330578512,0.300659685607082
"2107","E02002204",5072,6472,1.27602523659306,112,0.0173053152039555,6463,1.27425078864353,-0.00177444794952697,121,0.0187190594059406,0.141374420198509
"2108","E02002205",4571,5338,1.16779698096697,92,0.0172349194454852,5329,1.16582804637935,-0.00196893458761771,101,0.0189493433395872,0.171442389410204
"2109","E02002206",3564,3895,1.09287317620651,42,0.010783055198973,3886,1.09034792368126,-0.0025252525252526,51,0.0131206586056084,0.23376034066354
"2110","E02002207",2387,2744,1.14956011730205,30,0.010932944606414,2735,1.14578969417679,-0.00377042312526199,39,0.0142543859649123,0.332144135849829
"2111","E02002208",3499,3360,0.96027436410403,29,0.00863095238095238,3351,0.957702200628751,-0.00257216347527867,38,0.0113365155131265,0.270556313217411
"2112","E02002209",2601,2691,1.03460207612457,29,0.010776662950576,2682,1.03114186851211,-0.0034602076124568,38,0.0141632500931793,0.338658714260328
"2113","E02002210",2849,3426,1.2025272025272,39,0.0113835376532399,3417,1.1993681993682,-0.00315900315900319,48,0.0140433001755413,0.265976252230132
"2114","E02002211",2103,2878,1.36852116024727,33,0.0114662960389159,2869,1.36424155967665,-0.00427960057061338,42,0.0146341463414634,0.31678503025475
"2115","E02002212",2250,3228,1.43466666666667,45,0.0139405204460967,3219,1.43066666666667,-0.004,54,0.0167701863354037,0.282966588930707
"2116","E02002213",3381,4068,1.20319432120674,76,0.0186823992133727,4059,1.20053238686779,-0.0026619343389529,85,0.020935960591133,0.225356137776034
"2117","E02002214",2541,2991,1.17709563164109,37,0.0123704446673353,2982,1.17355371900826,-0.00354191263282155,46,0.015420717398592,0.305027273125668
"2118","E02002215",2883,3438,1.19250780437045,15,0.0043630017452007,3429,1.18938605619147,-0.00312174817898003,24,0.00699708454810496,0.263408280290426
"2119","E02002216",2945,2954,1.00305602716469,24,0.00812457684495599,2945,1,-0.003056027164686,33,0.0112016293279022,0.307705248294625
"2120","E02002217",3311,3358,1.01419510721836,97,0.0288862418106015,3349,1.01147689519783,-0.00271821202053757,106,0.0316417910447761,0.275554923417458
"2121","E02002218",3898,4371,1.1213442791175,47,0.010752688172043,4362,1.11903540277065,-0.0023088763468444,56,0.0128352051340821,0.208251696203904
"2122","E02002219",2245,2335,1.04008908685969,31,0.0132762312633833,2326,1.03608017817372,-0.0040089086859687,40,0.0171895143962183,0.391328313283501
"2123","E02002220",2611,3054,1.16966679433167,30,0.00982318271119843,3045,1.16621983914209,-0.00344695518958238,39,0.0128036769533815,0.298049424218305
"2124","E02002222",3097,3216,1.0384242815628,34,0.0105721393034826,3207,1.03551824346141,-0.00290603810138834,43,0.0134039900249377,0.283185072145507
"2125","E02002223",2275,2380,1.04615384615385,81,0.0340336134453781,2371,1.0421978021978,-0.00395604395604399,90,0.0379426644182125,0.390905097283433
"2126","E02002224",2910,2744,0.942955326460481,27,0.0098396501457726,2735,0.939862542955326,-0.00309278350515463,36,0.0131578947368421,0.331824459106951
"2127","E02002225",3647,4239,1.16232519879353,67,0.0158056145317292,4230,1.15985741705511,-0.00246778173841533,76,0.0179626565823682,0.215704205063905
"2128","E02002226",3339,3659,1.09583707696915,91,0.0248701831101394,3650,1.09314165917939,-0.00269541778975735,100,0.0273897562311695,0.251957312103016
"2129","E02002227",2334,1939,0.83076263924593,34,0.0175348117586385,1930,0.826906598114824,-0.00385604113110538,43,0.0222682547902641,0.473344303162564
"2130","E02002228",3080,2738,0.888961038961039,67,0.0244704163623083,2729,0.886038961038961,-0.00292207792207788,76,0.0278388278388278,0.336841147651959
"2131","E02002229",3302,3548,1.07450030284676,45,0.0126832018038331,3539,1.0717746820109,-0.00272562083585703,54,0.0152542372881356,0.257103548430245
"2132","E02002230",2808,2281,0.812321937321937,18,0.00789127575624726,2272,0.809116809116809,-0.00320512820512819,27,0.0118785745710515,0.398729881480421
"2133","E02002231",4551,5107,1.12217095143924,54,0.0105737223418837,5098,1.1201933640958,-0.00197758734344111,63,0.0123553637968229,0.178164145493922
"2134","E02002232",2590,2291,0.884555984555985,17,0.00742034046268005,2282,0.881081081081081,-0.00347490347490353,26,0.0113885238720981,0.396818340941806
"2135","E02002233",2755,2593,0.941197822141561,21,0.00809872734284612,2584,0.937931034482759,-0.00326678765880217,30,0.011605415860735,0.350668851788889
"2136","E02002234",3198,2047,0.640087554721701,12,0.00586223742061553,2038,0.637273295809881,-0.00281425891181997,21,0.0102991662579696,0.443692883735406
"2137","E02002235",2354,2136,0.907391673746814,8,0.00374531835205993,2127,0.9035683942226,-0.00382327952421413,17,0.00798872180451128,0.424340345245135
"2138","E02002236",2558,2813,1.09968725566849,20,0.00710984713828653,2804,1.09616888193901,-0.00351837372947594,29,0.0103386809269162,0.322883378862969
"2139","E02002237",3349,3614,1.07912809793968,28,0.00774764803541782,3605,1.07644072857569,-0.00268736936398928,37,0.0102606766500277,0.251302861460991
"2140","E02002238",2594,2310,0.890516576715497,30,0.012987012987013,2301,0.887047031611411,-0.00346954510408637,39,0.0169417897480452,0.395477676103219
"2141","E02002239",4340,4734,1.09078341013825,163,0.034431770173215,4725,1.08870967741935,-0.00207373271889399,172,0.0363944138806602,0.196264370744514
"2142","E02002240",4982,5735,1.15114411882778,98,0.0170880557977332,5726,1.1493376154155,-0.00180650341228428,107,0.0186834293696525,0.15953735719193
"2143","E02002241",5083,5133,1.00983671060397,60,0.0116890707188778,5124,1.00806610269526,-0.00177060790871542,69,0.0134634146341463,0.177434391526849
"2144","E02002242",3513,4001,1.13891261030458,59,0.0147463134216446,3992,1.13635069740962,-0.00256191289496166,68,0.0170298021537691,0.228348873212451
"2145","E02002243",4181,4224,1.01028462090409,57,0.0134943181818182,4215,1.00813202583114,-0.00215259507294907,66,0.0156546489563567,0.216033077453855
"2146","E02002244",2640,2961,1.12159090909091,49,0.016548463356974,2952,1.11818181818182,-0.00340909090909092,58,0.0196410430071114,0.309257965013742
"2147","E02002245",2257,2074,0.918918918918919,36,0.017357762777242,2065,0.91493132476739,-0.00398759415152861,45,0.0217812197483059,0.442345697106386
"2148","E02002246",4277,5296,1.23825111059154,92,0.0173716012084592,5287,1.23614683189151,-0.00210427870002339,101,0.0190998487140696,0.172824750561038
"2149","E02002247",4282,4275,0.998365249883232,85,0.0198830409356725,4266,0.996263428304531,-0.00210182157870153,94,0.0220295289430513,0.214648800737881
"2150","E02002248",3346,3137,0.93753735803945,27,0.00860694931463181,3128,0.934847579199044,-0.00268977884040644,36,0.0115052732502397,0.289832393560788
"2151","E02002249",2400,1887,0.78625,13,0.00688924218335983,1878,0.7825,-0.00375000000000003,22,0.0117083555082491,0.481911332488924
"2152","E02002250",3865,4246,1.09857697283312,69,0.0162505887894489,4237,1.09624838292367,-0.00232858990944362,78,0.0184049079754601,0.215431918601123
"2153","E02002251",3434,3079,0.896622015142691,67,0.0217603117895421,3070,0.894001164822365,-0.00262085032032611,76,0.0247476392054705,0.298732741592847
"2154","E02002252",2813,3318,1.17952364024173,38,0.0114526823387583,3309,1.17632420902951,-0.00319943121222899,47,0.0141993957703927,0.274671343163446
"2155","E02002253",3002,3145,1.04763491005996,34,0.0108108108108108,3136,1.04463690872751,-0.0029980013324451,43,0.0137073637233025,0.289655291249171
"2156","E02002254",2710,3463,1.27785977859779,66,0.019058619693907,3454,1.27453874538745,-0.00332103321033195,75,0.0217076700434153,0.264905034950832
"2157","E02002255",2404,2491,1.03618968386023,56,0.0224809313528703,2482,1.0324459234609,-0.00374376039933444,65,0.0261780104712042,0.369707911833386
"2158","E02002256",4237,3968,0.93651168279443,55,0.0138608870967742,3959,0.934387538352608,-0.00212414444182196,64,0.0161616161616162,0.230072906484197
"2159","E02002257",2140,2149,1.00420560747664,6,0.0027919962773383,2140,1,-0.00420560747663545,15,0.00700607192900514,0.421407565166684
"2160","E02002258",4051,4608,1.13749691434214,99,0.021484375,4599,1.13527524068131,-0.00222167366082449,108,0.0234782608695652,0.199388586956522
"2161","E02002259",3123,3099,0.992315081652257,43,0.0138754436915134,3090,0.989433237271854,-0.00288184438040351,52,0.0168230346166289,0.294759092511553
"2162","E02002260",4349,4114,0.945964589560819,51,0.012396694214876,4105,0.943895148309956,-0.00206944125086217,60,0.0146127618119825,0.221606759710643
"2163","E02002261",3651,3750,1.02711585866886,67,0.0178666666666667,3741,1.02465078060805,-0.00246507806080531,76,0.0203099946552646,0.24433279885979
"2164","E02002262",3711,3754,1.01158717326866,76,0.0202450719232818,3745,1.00916195095662,-0.00242522231204534,85,0.0226908702616124,0.244579833833055
"2165","E02002263",2805,3101,1.10552584670232,55,0.017736214124476,3092,1.10231729055258,-0.00320855614973259,64,0.0206918849013902,0.295567077691426
"2166","E02002264",3085,3534,1.14554294975689,64,0.0181097906055461,3525,1.14262560777958,-0.00291734197730942,73,0.0207033465683494,0.259355596280328
"2167","E02002265",2606,2589,0.993476592478895,48,0.018539976825029,2580,0.990023023791251,-0.0034535686876439,57,0.0220844633862844,0.354448656125542
"2168","E02002266",2568,2957,1.15147975077882,65,0.0219817382482246,2948,1.14797507788162,-0.00350467289719614,74,0.0250932519498135,0.311151370158894
"2169","E02002267",3531,3897,1.1036533559898,60,0.0153964588144727,3888,1.10110450297366,-0.0025488530161426,69,0.0177423502185652,0.234589140409251
"2170","E02002268",4662,4877,1.04611754611755,130,0.0266557309821612,4868,1.04418704418704,-0.00193050193050182,139,0.0285479564592319,0.189222547707071
"2171","E02002269",4119,5008,1.2158290847293,85,0.0169728434504792,4999,1.21364408837096,-0.00218499635833935,94,0.0188,0.182715654952077
"2172","E02002270",3582,4985,1.39168062534897,110,0.0220661985957874,4976,1.3891680625349,-0.00251256281407031,119,0.0239099859353024,0.184378733951503
"2173","E02002271",3201,4119,1.28678537956888,56,0.0135955328963341,4110,1.28397375820056,-0.00281162136832225,65,0.0158112381415714,0.221570524523733
"2174","E02002272",4243,4548,1.07188310157907,73,0.0160510114335972,4539,1.06976196087674,-0.00212114070233338,82,0.0180616740088106,0.201066257521339
"2175","E02002273",2883,3558,1.23413111342352,78,0.0219224283305228,3549,1.23100936524454,-0.00312174817898025,87,0.0245070422535211,0.258461392299836
"2176","E02002274",2901,3541,1.22061358152361,64,0.0180739903981926,3532,1.21751120303344,-0.00310237849017581,73,0.0206623266345882,0.258833623639557
"2177","E02002275",4055,4152,1.02392108508015,63,0.0151734104046243,4143,1.02170160295931,-0.00221948212083833,72,0.0173745173745174,0.22011069698931
"2178","E02002276",3128,3593,1.14865728900256,54,0.0150292234901197,3584,1.1457800511509,-0.00287723785166238,63,0.0175732217573222,0.25439982672025
"2179","E02002277",2548,3060,1.20094191522763,33,0.0107843137254902,3051,1.19740973312402,-0.00353218210361073,42,0.0137614678899083,0.297715416441806
"2180","E02002278",2799,3316,1.18470882458021,52,0.0156815440289505,3307,1.18149339049661,-0.00321543408360148,61,0.0184401451027811,0.275860107383059
"2181","E02002279",2822,2950,1.04535790219702,42,0.0142372881355932,2941,1.0421686746988,-0.00318922749822814,51,0.0173351461590755,0.309785802348224
"2182","E02002280",2630,2235,0.849809885931559,11,0.00492170022371365,2226,0.84638783269962,-0.00342205323193912,20,0.00898069151324652,0.405899128953287
"2183","E02002281",4429,5029,1.13547076089411,44,0.00874925432491549,5020,1.1334386994807,-0.00203206141341172,53,0.0105556662019518,0.180641187703631
"2184","E02002282",2555,3156,1.23522504892368,15,0.00475285171102662,3147,1.23170254403131,-0.00352250489236794,24,0.00762388818297332,0.28710364719467
"2185","E02002283",2340,2813,1.20213675213675,10,0.00355492356914326,2804,1.1982905982906,-0.00384615384615383,19,0.00677361853832442,0.321869496918116
"2186","E02002284",2700,3033,1.12333333333333,34,0.0112100230794593,3024,1.12,-0.00333333333333319,43,0.0142148760330579,0.300485295359857
"2187","E02002285",3373,4318,1.2801660243107,68,0.015748031496063,4309,1.27749777646012,-0.00266824785057818,77,0.0178654292343387,0.211739773827576
"2188","E02002286",2401,2440,1.01624323198667,11,0.00450819672131148,2431,1.0124947938359,-0.00374843815077064,20,0.00822368421052632,0.371548748921484
"2189","E02002287",2349,2725,1.1600681140911,20,0.0073394495412844,2716,1.15623669646658,-0.00383141762452111,29,0.0106735369893265,0.333408744804206
"2190","E02002288",4102,4415,1.07630424183325,64,0.0144960362400906,4406,1.07411019015115,-0.00219405168210618,73,0.0165645563875652,0.206852014747464
"2191","E02002289",2146,2482,1.15657036346692,23,0.00926672038678485,2473,1.15237651444548,-0.00419384902143505,32,0.0129345189975748,0.366779861078993
"2192","E02002290",2752,3502,1.27252906976744,64,0.018275271273558,3493,1.26925872093023,-0.00327034883720922,73,0.020892959358901,0.261768808534301
"2193","E02002291",2764,3481,1.25940665701881,52,0.0149382361390405,3472,1.2561505065123,-0.00325615050651229,61,0.0175640656492946,0.262582951025405
"2194","E02002292",2357,3041,1.29019940602461,65,0.0213745478461033,3032,1.28638099278744,-0.00381841323716592,74,0.024398285525882,0.302373767977871
"2195","E02002293",2641,3027,1.14615675880348,19,0.00627684175751569,3018,1.14274895872775,-0.00340780007572894,28,0.00927459423650215,0.299775247898646
"2196","E02002294",3174,4160,1.31064902331443,22,0.00528846153846154,4151,1.30781348456207,-0.00283553875236287,31,0.00746628131021195,0.217781977175041
"2197","E02002295",3010,2787,0.925913621262458,53,0.0190168640114819,2778,0.922923588039867,-0.00299003322259139,62,0.0223101835192515,0.329331950776965
"2198","E02002296",3250,3590,1.10461538461538,75,0.020891364902507,3581,1.10184615384615,-0.00276923076923064,84,0.0234505862646566,0.255922136214965
"2199","E02002297",2824,3778,1.33781869688385,77,0.0203811540497618,3769,1.33463172804533,-0.00318696883852709,86,0.0228116710875332,0.243051703777138
"2200","E02002298",2858,3135,1.09692092372288,39,0.0124401913875598,3126,1.09377186843947,-0.00314905528341503,48,0.015350175887432,0.290998449987223
"2201","E02002299",2952,2783,0.942750677506775,184,0.0661157024793388,2774,0.93970189701897,-0.00304878048780488,193,0.0695495495495495,0.34338470702107
"2202","E02002300",3111,4298,1.38154934104789,99,0.023033969288041,4289,1.37865638058502,-0.00289296046287357,108,0.0251748251748252,0.214085588678423
"2203","E02002301",2861,3018,1.05487591751136,28,0.00927766732935719,3009,1.05173016427822,-0.00314575323313515,37,0.0122923588039867,0.301469147462952
"2204","E02002302",2610,3495,1.33908045977011,61,0.0174535050071531,3486,1.33563218390805,-0.00344827586206886,70,0.0200745626613134,0.262105765416037
"2205","E02002303",2913,2902,0.996223824236183,39,0.0134390075809786,2893,0.993134225883968,-0.00308959835221423,48,0.0165860400829302,0.314703250195156
"2206","E02002304",3047,2618,0.859205776173285,36,0.0137509549274255,2609,0.8562520511979,-0.0029537249753856,45,0.0172413793103448,0.349042438291931
"2207","E02002305",2664,2209,0.829204204204204,13,0.00588501584427343,2200,0.825825825825826,-0.00337837837837829,22,0.00999545661063153,0.41104407663581
"2208","E02002306",2753,3409,1.23828550671994,71,0.0208272220592549,3400,1.23501634580458,-0.003269160915365,80,0.0235224933842987,0.269527132504382
"2209","E02002307",2631,2715,1.03192702394527,32,0.0117863720073665,2706,1.0285062713797,-0.00342075256556451,41,0.0151459179903953,0.335954598302879
"2210","E02002308",3061,3294,1.07611891538713,28,0.00850030358227079,3285,1.07317869977132,-0.00294021561581181,37,0.0112598904443092,0.27595868620384
"2211","E02002309",2761,2472,0.895327779789931,45,0.0182038834951456,2463,0.892068091271279,-0.00325968851865266,54,0.0219155844155844,0.371170092043879
"2212","E02002310",2630,2470,0.939163498098859,23,0.00931174089068826,2461,0.93574144486692,-0.00342205323193923,32,0.0129975629569456,0.368582206625731
"2213","E02002311",2926,3038,1.03827751196172,33,0.010862409479921,3029,1.0352016404648,-0.00307587149692412,42,0.0138613861386139,0.299897665869286
"2214","E02002312",2942,2389,0.812032630863358,37,0.0154876517371285,2380,0.808973487423521,-0.00305914343983693,46,0.0193196136077278,0.383196187059934
"2215","E02002313",2495,2516,1.00841683366733,165,0.0655802861685215,2507,1.00480961923848,-0.0036072144288577,174,0.069377990430622,0.379770426210055
"2216","E02002314",2581,2876,1.11429678419217,42,0.0146036161335188,2867,1.1108097636575,-0.00348702053467642,51,0.0177824267782427,0.31788106447239
"2217","E02002315",3070,3281,1.06872964169381,31,0.00944833892106065,3272,1.06579804560261,-0.00293159609120508,40,0.0122212037885732,0.277286486751252
"2218","E02002316",2915,3792,1.3008576329331,88,0.0232067510548523,3783,1.29777015437393,-0.00308747855917657,97,0.0256342494714588,0.242749841660645
"2219","E02002317",2960,3173,1.07195945945946,39,0.0122912070595651,3164,1.06891891891892,-0.00304054054054048,48,0.0151658767772512,0.28746697176861
"2220","E02002318",2879,2590,0.899617922889892,24,0.00926640926640927,2581,0.896491837443557,-0.00312608544633552,33,0.0127807900852053,0.3514380818796
"2221","E02002319",3082,3426,1.11161583387411,52,0.0151780502043199,3417,1.10869565217391,-0.0029201817001947,61,0.0178466939730837,0.266864376876377
"2222","E02002320",2942,3158,1.07341944255608,46,0.0145661811272958,3149,1.07036029911625,-0.00305914343983682,55,0.0174603174603175,0.28941363330217
"2223","E02002321",2673,3635,1.35989524878414,86,0.0236588720770289,3626,1.35652824541713,-0.00336700336700324,95,0.0261924455472843,0.253357347025537
"2224","E02002322",2810,3237,1.15195729537367,62,0.0191535372258264,3228,1.14875444839858,-0.00320284697508888,71,0.0219882316506658,0.283469442483946
"2225","E02002323",4765,4521,0.948793284365163,131,0.0289758902897589,4512,0.946904512067156,-0.00188877229800632,140,0.0310214934633282,0.204560317356926
"2226","E02002324",2919,3829,1.31175059952038,79,0.0206320188038652,3820,1.30866735183282,-0.00308324768756441,88,0.0230306202564774,0.239860145261212
"2227","E02002325",3885,4762,1.22574002574003,107,0.0224695506089878,4753,1.22342342342342,-0.00231660231660236,116,0.0244005048380311,0.193095422904331
"2228","E02002326",2470,3608,1.46072874493927,111,0.0307649667405765,3599,1.45708502024292,-0.0036437246963561,120,0.0333333333333333,0.256836659275684
"2229","E02002327",4252,5966,1.40310442144873,124,0.0207844451894066,5957,1.40098777046096,-0.00211665098777059,133,0.022322927156764,0.153848196735738
"2230","E02002328",3068,4085,1.33148631029987,112,0.0274173806609547,4076,1.32855280312907,-0.00293350717079521,121,0.0296786853078244,0.226130464686967
"2231","E02002329",5266,7075,1.34352449677174,142,0.0200706713780919,7066,1.34181541967338,-0.00170907709836676,151,0.0213669166548748,0.12962452767829
"2232","E02002330",3034,4254,1.40210942649967,137,0.0322049835448989,4245,1.39914304548451,-0.00296638101516145,146,0.0343853038153556,0.218032027045671
"2233","E02002331",3076,3497,1.13686605981795,117,0.033457249070632,3488,1.13394018205462,-0.00292587776332898,126,0.0361134995700774,0.265625049944542
"2234","E02002332",2880,3249,1.128125,61,0.0187750076946753,3240,1.125,-0.00312500000000004,70,0.0215982721382289,0.282326444355365
"2235","E02002333",3726,4061,1.08990874932904,77,0.0189608470819995,4052,1.08749329039184,-0.00241545893719808,86,0.0212188502343943,0.225800315239477
"2236","E02002334",3337,4527,1.35660773149536,124,0.0273912083057212,4518,1.35391069823194,-0.0026970332634102,133,0.0294312901084311,0.204008180270984
"2237","E02002335",3138,4885,1.55672402804334,197,0.0403275332650972,4876,1.55385595920969,-0.00286806883365198,206,0.0422390814025015,0.19115481374043
"2238","E02002336",2900,4576,1.57793103448276,205,0.044798951048951,4567,1.5748275862069,-0.00310344827586206,214,0.0468476357267951,0.204868467784405
"2239","E02002337",3239,4233,1.30688484100031,128,0.0302386014646823,4224,1.30410620561902,-0.00277863538129042,137,0.0324260355029586,0.218743403827632
"2240","E02002338",3093,3410,1.1024894924022,56,0.0164222873900293,3401,1.09957969608794,-0.00290979631425814,65,0.0191064079952969,0.268412060526756
"2241","E02002339",2627,2554,0.972211648267986,34,0.0133124510571652,2545,0.968785687095546,-0.0034259611724401,43,0.0168892380204242,0.357678696325896
"2242","E02002340",2743,2992,1.09077652205614,54,0.018048128342246,2983,1.08749544294568,-0.00328107911046294,63,0.021112600536193,0.306447219394704
"2243","E02002341",2988,4195,1.40394912985274,117,0.0278903456495828,4186,1.40093708165997,-0.0030120481927709,126,0.030093145450203,0.220279980062017
"2244","E02002342",2725,3225,1.18348623853211,60,0.0186046511627907,3216,1.18018348623853,-0.00330275229357802,69,0.0214485545539322,0.284390339114154
"2245","E02002343",2520,3164,1.25555555555556,67,0.0211757269279393,3155,1.25198412698413,-0.00357142857142856,76,0.0240811153358682,0.290538840792887
"2246","E02002344",3459,4110,1.18820468343452,97,0.0236009732360097,4101,1.1856027753686,-0.00260190806591498,106,0.0258410531448074,0.224007990879768
"2247","E02002345",2521,3367,1.33558111860373,108,0.0320760320760321,3358,1.33201110670369,-0.00357001190003969,117,0.0348317951771361,0.275576310110398
