"","Local Authority Code","Petrol2024Q2","Diesel2024Q2","Hybrid2024Q2","BEV2024Q2","PHEV2024Q2","TotalCars","Petrol","Diesel","Hybrid","BEV","PHEV","Local Authority","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles","PetrolMile","DieselMile","HybridMile","BEVMile","PHEVMile","PetrolCO2e","DieselCO2e","HybridCO2e","BEVCO2e","PHEVCO2e","BaseCO2e","pCarBaseCO2e","pCarAnnMile","pBEVAnnCO2e","pHyVAnnCO2e","reduceCO2pBEVcc","reduceCO2pHyVc"
"74","E07000168",28800,18800,2600,620,434,51254,0.56190736332774,0.366800639950053,0.0507277480781988,0.0120966168494166,0.00846763179459164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"75","E07000169",27700,21400,2200,1034,628,52962,0.523016502397946,0.404063290661229,0.0415392167969488,0.0195234318945659,0.0118575582493108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"76","E11000003",332100,256200,31800,12995,8272,641367,0.51780026100501,0.399459279944244,0.0495815968080678,0.0202614103937371,0.0128974518489414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"77","E08000016",62200,50500,5300,1935,1043,120978,0.514143067334557,0.417431268495098,0.0438096182777034,0.0159946436542181,0.00862140223842352,"Barnsley",1199.75,745.49,9.48e+08,1.259e+09,487407627.83316,395724842.533353,41531518.1272628,15162922.1841988,8173089.32202549,129031421.316272,108167428.458067,8425914.39765908,1157689.10876358,1421463.69488667,248203916.975648,2051.64506749697,7836.13549570996,598.288945097456,1589.79516936964,1453.35612239951,461.849898127333
"78","E08000017",73100,68300,7500,4157,2226,155283,0.470753398633463,0.439842094756026,0.0482989123084948,0.0267704771288551,0.0143351171731613,"Doncaster",1690.01,1050.12,1536500000,2151300000,723312597.000316,675817378.592634,74211278.7620023,41132838.1084858,22025907.5365623,191482543.803894,184727922.264511,15055984.235235,3140492.18958289,3830745.83875891,398237688.331981,2564.59295822454,9894.83716826697,755.470817797183,2007.464564698,1809.12214042736,557.128393526535
"79","E08000018",67300,55200,6000,2100,1136,131736,0.510870225299083,0.419019857897613,0.0455456367280015,0.0159409728548005,0.00862330722050161,"Rotherham",1191.67,740.47,1159800000,1576200000,592507287.301876,485979231.189652,52823829.4771361,18488340.3169976,10001311.7143378,156854454.167426,132837563.053379,10716898.5243214,1411584.78320277,1739428.13335762,303559928.661687,2304.30503933387,8803.97157952268,672.183230096557,1786.14975405356,1632.12180923732,518.155285280311
"80","E08000019",129400,82100,13000,4793,3864,233157,0.554990843079985,0.352123247425554,0.0557564216386383,0.0205569637626149,0.0165725240932076,"Sheffield",1971.13,1224.8,1366800000,1741900000,758561484.321723,481282054.581248,76207877.0956909,28097258.070742,22651325.9305961,200813981.74449,131553636.799238,15461054.1051738,2145225.65370115,3939518.60584928,353913416.908452,1517.9188997476,5862.14439197622,447.574724327385,1189.31185424414,1070.34417542022,328.607045503469
"81","E11000006",594500,377800,76200,51397,28789,1128686,0.526718679951731,0.334725512675802,0.067512133578338,0.0455370226971895,0.0255066510969393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"82","E08000032",114600,86200,16300,3421,2592,223113,0.51364106977182,0.386351310770775,0.0730571504125712,0.0153330375191047,0.0116174315257291,"Bradford",1823.72,1133.21,1193200000,1477400000,612876524.451735,460994384.011689,87171791.87228,18295380.3677957,13861919.2965,162246802.318108,126008204.925755,17685413.1350482,1396852.2910812,2410865.00404728,309748137.67404,1388.30161251939,5347.96269155092,408.316951499913,1084.99467086185,979.984661019482,303.306941657544
"83","E08000033",55100,33300,4600,1585,1189,95774,0.575312715350721,0.347693528515046,0.0480297366717481,0.016549376657548,0.0124146428049366,"Calderdale",1152.15,715.91,709700000,943400000,408299434.084407,246758097.187128,34086704.1159396,11745092.6138618,8810671.99866352,108089109.185165,67448858.2851296,6915510.53104183,896737.821068349,1532352.07400756,184882567.896412,1930.40457636115,7410.15306868252,565.765186793911,1503.37185457431,1364.63938956724,427.032721786836
"84","E08000034",113400,72400,11200,3309,2392,202701,0.559444699335474,0.357176333614536,0.055253797465232,0.0163245371261119,0.011800632458646,"Kirklees",1922.79,1194.77,1290300000,1.71e+09,721851495.552563,460864623.262835,71293974.8693889,21063550.2538221,15226356.0613909,191095746.41763,125972736.122663,14464121.6215016,1608202.06187932,2648167.84619711,335788974.069871,1656.57285395667,6365.53347048115,486.008480471236,1291.43943049122,1170.56437348544,365.133423465456
"85","E08000035",218400,116900,36500,40217,20813,432830,0.504586096157845,0.270082942494744,0.08432872028279,0.0929163874962456,0.0480858535683756,"Leeds",2938.5,1825.9,3202900000,4162400000,1616138807.38396,865048656.516415,270096458.193748,297601897.511725,154014180.39415,427840426.478756,236452399.772197,54797169.4383476,22721904.8750202,26786146.2541506,768598046.818472,1775.7504027412,7399.90296421228,564.982591317607,1501.29231337939,1210.76781142359,274.458089361808
"86","E08000036",92900,68800,7600,2851,1798,173949,0.534064582147641,0.395518226606649,0.043690966892595,0.0163898613961563,0.0103363629569586,"Wakefield",1492.45,927.37,1382800000,1868700000,738504504.193758,546922603.751674,60415869.0190803,22663900.338605,14293122.6968824,195504297.395214,149495824.509483,12257171.506591,1730388.79085249,2485859.89944179,361473542.101582,2078.04323164595,7949.45644987899,606.940999948261,1612.78572455145,1471.10223169769,465.257507094502
"87","E12000004",NA,951000,125700,51464,37742,1165906,NA,0.815674677032282,0.107813151317516,0.044140779788422,0.0323713918617796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"88","E06000015",63200,43600,6200,2979,2555,118534,0.533180353316348,0.367826952604316,0.0523056675721734,0.0251320296286298,0.0215549968785327,"Derby",780.99,485.28,1006200000,1195800000,536486071.506909,370107479.710463,52629962.7111209,25287848.2123273,21688637.8591796,142023957.710024,101165178.504058,10677566.8348322,1930727.21101119,3772087.89646852,259569518.156394,2189.83176267058,8488.70366308401,648.112524676464,1722.18819916648,1541.71923799411,467.643563504091
"89","E06000016",90800,51100,13900,2954,5373,164127,0.553230120577358,0.311344263893205,0.0846905140531418,0.017998257446977,0.0327368440293188,"Leicester",834.73,518.68,839200000,1011900000,464270717.188519,261280106.259177,71072279.3933966,15104137.6495031,27472759.5094043,122906386.961317,71418304.2448835,14419144.0433323,1153200.90953956,4778062.3338756,214675098.492948,1307.98161480407,5113.11362542421,390.386225301139,1037.34849232606,917.595389502931,270.633122478005
"90","E06000061",107600,76700,8400,4953,3890,201543,0.533881107257508,0.380563949132443,0.0416784507524449,0.0245754007829595,0.0193010920746441,"North Northamptonshire",1887.91,1173.09,1699800000,2253900000,907491106.116313,646882600.735327,70845030.5890058,41773266.2508745,32807996.3084801,240240120.522171,176818890.084994,14373039.8058975,3189388.87825427,5705966.71797085,440327406.009288,2184.78144122737,8433.93221297688,643.930724460785,1711.07616736875,1540.85071676659,473.705273858623
"91","E06000018",55600,37400,6900,1791,1014,102705,0.541356311766711,0.364149749281924,0.0671827077552213,0.0174382941434205,0.00987293705272382,"Nottingham",798.62,496.24,845900000,1050800000,457933304.12346,308034272.917579,56829852.4901417,14751053.0159194,8351517.45289908,121228683.600604,84198088.1592912,11529640.4731999,1126242.89776544,1452495.91540821,219535151.046268,2137.53128909273,8236.21050581763,628.834672119176,1670.96238742028,1508.69661697355,466.568901672445
"92","E06000017",12900,8500,1000,522,414,23336,0.55279396640384,0.364244086390127,0.042852245457662,0.0223688721288996,0.0177408296194721,"Rutland",559.61,347.73,3.09e+08,425900000,170813335.618786,112551422.694549,13241343.8464176,6911981.48782996,5481916.35241687,45219414.3383613,30764805.8793281,2686403.83956119,527729.786595818,953414.892012341,80151768.7358588,3434.68326773478,13241.3438464176,1010.97660267398,2686.40383956119,2423.7066650608,748.279428173584
"93","E06000062",126000,86400,11600,4609,2892,231501,0.544274106807314,0.373216530382158,0.0501077749124194,0.0199092012561501,0.0124923866419584,"West Northamptonshire",2623.21,1629.99,2672100000,3710900000,1454354840.79982,997271890.834165,133892985.343476,53199376.6765586,33380906.3459769,385011357.004937,272594298.640611,27164208.8664844,4061772.40925525,5805607.2316923,694637244.15298,3000.5798858449,11542.4987365065,881.269778532274,2341.74214366245,2119.31010731262,658.837742182453
"94","E10000007",245200,163800,21400,8866,5637,444903,0.551131370208787,0.368170140457583,0.0481003724407343,0.0199279393485771,0.0126701775443186,"Derbyshire",5673.39,3525.28,4100500000,5418700000,2259914183.54113,1509681660.94632,197235577.193231,81714515.2988404,51954063.0204786,598267081.808844,412656385.203067,40015153.9009627,6238903.24306647,9035850.64052164,1066213374.79646,2396.50749668234,9216.61575669303,703.688613023513,1869.86700471788,1692.81888365882,526.640491964453
"95","E07000032",39500,26800,3000,1347,793,71440,0.552911534154535,0.375139977603583,0.041993281075028,0.0188549832026876,0.0111002239641657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"96","E07000033",22400,18400,1900,752,442,43894,0.510320317127626,0.419191689069121,0.0432860983277897,0.0171321820749989,0.0100697134004648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"97","E07000034",30800,19200,3900,1808,1167,56875,0.541538461538462,0.337582417582418,0.0685714285714286,0.031789010989011,0.0205186813186813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"98","E07000035",23000,16700,1900,864,635,43099,0.533655073203555,0.387479987934755,0.044084549525511,0.020046868836864,0.0147335204993155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"99","E07000036",33900,20000,2600,934,604,58038,0.584100072366381,0.344601812605534,0.0447982356387195,0.0160929046486785,0.0104069747406871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"100","E07000037",27700,16600,2700,873,527,48400,0.572314049586777,0.34297520661157,0.0557851239669422,0.0180371900826446,0.0108884297520661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"101","E07000038",32100,22000,2800,1022,614,58536,0.548380483804838,0.37583709170425,0.04783381167145,0.0174593412600793,0.0104892715593823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"102","E07000039",35400,24000,2700,1253,852,64205,0.551358928432365,0.373802663343976,0.0420527996261973,0.0195156140487501,0.0132699945487112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"103","E10000018",226900,151500,17700,9300,6735,412135,0.550547757409587,0.367597995802346,0.042947092578888,0.0225654215245005,0.0163417326846786,"Leicestershire",4707.37,2925.02,3839200000,5218400000,2113662950.24688,1411282225.48437,164882477.828867,86633166.3168622,62739180.1230179,559549992.818858,385759883.513897,33451357.1019205,6614442.24829243,10911598.2069953,996287273.889963,2417.38089191639,9315.39422761959,711.230349278756,1889.90718089946,1706.15054263764,527.473711016932
"104","E07000129",33400,20700,2500,1344,856,58800,0.568027210884354,0.352040816326531,0.0425170068027211,0.0228571428571429,0.0145578231292517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"105","E07000130",52400,33200,4300,1926,1095,92921,0.563919888937915,0.3572927540599,0.046275868748722,0.0207272844674508,0.0117842037860118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"106","E07000131",34900,27800,2600,2300,2427,70027,0.498379196595599,0.396989732531738,0.0371285361360618,0.0328444742742085,0.0346580604623931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"107","E07000132",37200,23900,2500,1234,809,65643,0.566701704675289,0.364090611337081,0.0380847919808662,0.0187986533217556,0.0123242386850083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"108","E07000133",17100,11800,1300,591,407,31198,0.548112058465286,0.3782293736778,0.0416693377780627,0.0189435220206423,0.0130457080582089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"109","E07000134",34000,23400,2400,1343,799,61942,0.548900584417681,0.377772755158051,0.038745923605954,0.0216815730844984,0.0128991637338155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"110","E07000135",17600,10400,2200,551,338,31089,0.566116632892663,0.334523464891119,0.0707645791115829,0.0177233104956737,0.0108720126089614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"111","E10000019",219300,172500,18000,6756,4297,420853,0.521084559216639,0.409881835225126,0.042770278458274,0.0160531111813389,0.0102102159186224,"Lincolnshire",8943.8,5557.42,3.143e+09,4272200000,1637768769.61789,1288258608.11257,134426985.194355,50454928.442948,32090708.6322303,433566526.380945,352132607.94149,27272546.7562308,3852233.78661908,5581216.04531749,822405130.910603,1954.13869191999,7468.16584413085,570.19446219939,1515.14148645727,1383.9442297206,438.997205462722
"112","E07000136",17700,17000,1600,436,283,37019,0.47813285069829,0.459223641913612,0.0432210486506929,0.0117777357573138,0.0076447229800913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"113","E07000137",41600,33000,3300,1051,707,79658,0.522232544126139,0.414271008561601,0.0414271008561601,0.0131939039393407,0.00887544251675914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"114","E07000138",22200,15200,1600,560,338,39898,0.55641886811369,0.380971477267031,0.0401022607649506,0.0140357912677327,0.00847160258659582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"115","E07000139",36700,27200,3300,1356,853,69409,0.528749873935657,0.391880015559942,0.0475442665936694,0.0195363713639442,0.0122894725467879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"116","E07000140",28100,25100,2000,858,509,56567,0.496756059186451,0.443721604469037,0.0353563031449432,0.0151678540491806,0.00899817915038804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"117","E07000141",43600,32100,3800,1475,962,81937,0.53211613800847,0.391764404359447,0.0463770945970685,0.0180016354028095,0.0117407276322052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"118","E07000142",29000,22700,2600,1010,638,55948,0.518338457138772,0.405733895760349,0.0464717237434761,0.0180524773003503,0.011403446057053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"119","E10000024",239600,159000,20500,8676,4899,432675,0.553764372797134,0.367481365921304,0.0473796729646964,0.0200520020800832,0.0113225862367828,"Nottinghamshire",4494.42,2792.7,3.604e+09,4814100000,1995766799.56087,1324402842.78038,170756341.364766,72267415.4966199,40806600.7973652,528339344.84775,362012273.045588,34643046.5360837,5517617.17316693,7097084.01067776,937609365.613266,2167.00610299478,8329.57762754955,635.963251863408,1689.90470907725,1531.04285113137,477.101393917528
"120","E07000170",35000,23700,2500,1030,487,62717,0.558062407321779,0.37788797295789,0.0398616005229842,0.0164229794154695,0.00776503978187732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"121","E07000171",32300,28100,3100,1188,651,65339,0.494344878250356,0.430064739282817,0.0474448644760403,0.018182096450818,0.00996342153996847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"122","E07000172",32800,17900,3000,1010,570,55280,0.593342981186686,0.323806078147612,0.0542691751085383,0.0182706222865412,0.0103111432706223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"123","E07000173",35300,19700,2800,1161,700,59661,0.591676304453496,0.330198957442886,0.0469318315147249,0.0194599487102127,0.0117329578786812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"124","E07000174",30200,21500,2700,870,521,55791,0.541305945403381,0.385366815436181,0.0483949024036135,0.0155939129967199,0.00933842376010468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"125","E07000175",36100,27200,3000,1408,840,68548,0.526638268074926,0.396802240765595,0.0437649530256171,0.0205403512866896,0.0122541868471728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"126","E07000176",37800,20800,3300,2002,1128,65030,0.581270182992465,0.319852375826542,0.0507458096263263,0.0307857911733046,0.0173458403813624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"127","E12000005",NA,NA,142200,54344,34135,230679,NA,NA,0.616441028442121,0.235582779533464,0.147976192024415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"128","E06000019",59300,44300,4000,1963,1205,110768,0.535353170590784,0.39993499927777,0.0361115123501372,0.0177217246858298,0.0108785930954788,"Herefordshire, County of",3344.82,2078.37,880100000,1221800000,471164325.436949,351982792.864365,31781742.0193558,15596889.8959988,9574249.78333093,124731331.872924,96210976.6015456,6447879.8208869,1190822.54355951,1665153.52231691,230246164.361233,2078.63430197559,7945.43550483894,606.634000794453,1611.96995522172,1472.00030118114,466.664346753869
"129","E06000051",98600,74000,7100,3116,1955,184771,0.533633524741437,0.400495748791748,0.0384259434651542,0.0168641182869606,0.0105806647147009,"Shropshire",5182.43,3220.21,1562800000,2135300000,833962472.465917,625894756.211743,60052064.4473429,26355244.058862,16535462.8161346,220774885.335902,171082072.662918,12183362.8350769,2012222.88389412,2875847.69298212,408928391.410773,2213.16327459814,8458.03724610464,645.771143740089,1715.96659648971,1567.39213085805,497.196678108434
"130","E06000021",64700,42200,6100,1682,820,115502,0.560163460372981,0.365361638759502,0.0528129383040986,0.0145625183979498,0.007099444165469,"Stoke-on-Trent",884.54,549.63,683600000,852300000,382927741.51097,249761216.255996,36102924.6246818,9954937.5768385,4853180.03151461,101372461.010199,68269730.8514138,7324561.34785545,760059.483991619,844065.07108102,178570877.764541,1546.04143447335,5918.5122335544,451.878409031878,1200.74776194352,1094.16302544147,345.293672529834
"131","E06000020",51700,37900,4500,1696,844,96640,0.534975165562914,0.392177152317881,0.0465645695364238,0.0175496688741722,0.00873344370860927,"Telford and Wrekin",1081.78,672.19,7.34e+08,937400000,392671771.523179,287858029.801324,34178394.0397351,12881456.9536424,6410347.6821192,103951998.075331,78683113.865894,6934112.58278146,983499.238410596,1114887.66887417,191667611.431291,1983.31551563836,7595.19867549669,579.893418874172,1540.91390728477,1403.42209676419,442.401608353595
"132","E10000028",273400,173700,22400,8887,5460,483847,0.565054655707279,0.358997782356819,0.0462956265100331,0.0183673764640475,0.0112845589618206,"Staffordshire",6304.82,3917.63,4414800000,5976600000,2494603294.0165,1584903409.54889,204385931.916494,81088293.613477,49819070.9046455,660396330.024987,433217497.966093,41465817.8672184,6191091.21738897,8664532.81173594,1149935269.88742,2376.65061452778,9124.37196055778,696.645799188586,1851.15258335796,1680.00481533919,525.498031169819
"133","E07000192",30700,20200,2100,893,468,54361,0.56474310627104,0.371589926601792,0.0386306359338496,0.0164272180423465,0.00860911315097221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"134","E07000193",34700,26700,2900,1162,812,66274,0.523583909225337,0.40287292150768,0.0437577330476507,0.0175332709659897,0.0122521652533422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"135","E07000194",36400,20800,3300,1511,895,62906,0.578641147108384,0.330652084061934,0.0524592248752106,0.0240199662989222,0.0142275776555496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"136","E07000195",36600,21700,2900,1024,588,62812,0.582691205502133,0.345475386868751,0.0461695217474368,0.0163026173342673,0.00936126854741132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"137","E07000196",37100,21800,3100,1151,710,63861,0.580949249150499,0.34136640516121,0.0485429291743004,0.0180235198321354,0.0111178966818559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"138","E07000197",42700,27600,3900,1641,1035,76876,0.555439929236693,0.359019720068682,0.0507310474010094,0.0213460637910401,0.0134632395025756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"139","E07000198",31200,20600,2400,815,487,55502,0.562141904796224,0.371157796115455,0.0432416849843249,0.014684155525927,0.00877445857806926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"140","E07000199",23700,14100,1800,676,459,40735,0.581809254940469,0.346139683319013,0.044188044679023,0.0165950656683442,0.0112679513931509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"141","E10000031",197000,115700,15200,7506,4496,339902,0.579578819777465,0.340392230701791,0.044718771881307,0.0220828356408612,0.0132273419985761,"Warwickshire",4330.69,2690.97,4.507e+09,6075700000,2612161740.73704,1534147783.77297,201547504.86905,99527340.2333614,59615630.3875823,691517577.625316,419343955.216504,40889957.787833,7598912.42681714,10368350.4370083,1169718753.49348,3441.34119097116,13259.7042677007,1012.37842083895,2690.12880183112,2428.96277013221,751.21238914004
"142","E07000218",21500,14100,1600,612,443,38255,0.562018036857927,0.368579270683571,0.0418245980917527,0.0159979087700954,0.011580185596654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"143","E07000219",39800,25700,2800,1020,597,69917,0.569246392150693,0.367578700459116,0.0400474848749231,0.0145887266330077,0.00853869588226039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"144","E07000220",35600,22700,2900,1362,781,63343,0.562019481237074,0.358366354609033,0.04578248583111,0.021501981276542,0.0123296970462403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"145","E07000221",52100,29500,4200,2456,1437,89693,0.580870302030259,0.328899691168765,0.0468263967087733,0.0273822929325588,0.0160213171596446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"146","E07000222",47400,23400,3700,2012,1224,77736,0.609756097560976,0.30101883297314,0.0475969949572913,0.0258824740146136,0.0157456004939796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"147","E11000005",728300,410100,67100,21489,14134,1241123,0.58680727051227,0.330426557238888,0.0540639404797107,0.0173141582260582,0.0113880735430735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"148","E08000025",260900,127700,27100,6182,4005,425887,0.612603812748452,0.29984479451122,0.0636319023590765,0.0145155874680373,0.00940390291321407,"Birmingham",2577.6,1601.65,2949100000,3617600000,1806629904.17646,884272283.493039,187656843.247152,42807919.0019888,27733050.0813596,478269134.532634,241706985.969987,38071820.3579823,3268384.61580184,4823332.07015006,766139657.546556,1798.92708053206,6924.60676188754,528.693726270114,1404.86421985174,1270.23335426194,394.062860680311
"149","E08000026",83100,52800,7200,2223,2215,147538,0.563244723393295,0.357873903672274,0.048800986864401,0.0150673046943838,0.0150130813756456,"Coventry",895.38,556.36,982600000,1202800000,553444265.206252,351646897.748377,47951849.6929605,14805133.5927015,14751853.7597094,146513300.328051,96119163.0305413,9728471.26570782,1130371.94980276,2565642.40588865,256056948.979992,1735.53219495989,6659.97912402229,508.489406119102,1351.17656468164,1227.04278884078,384.355630278244
"150","E08000027",98200,52300,7600,2311,1518,161929,0.606438624335357,0.322981059600195,0.0469341501522272,0.0142716869739207,0.00937447893830012,"Dudley",1042.39,647.71,836200000,1051900000,507103977.669225,270076762.037683,39246336.3572924,11933984.6475925,7838939.28820656,134245636.008374,73822782.1353803,7962296.72016748,911159.727843685,1363348.32100488,218305222.91277,1348.15396200045,5163.99162595953,394.27076064201,1047.67062107467,953.883201358438,300.483340925779
"151","E08000028",78000,50800,6800,1587,1213,138400,0.563583815028902,0.367052023121387,0.0491329479768786,0.0114667630057803,0.00876445086705202,"Sandwell",853.51,530.35,1009400000,1333600000,568881502.890173,370502312.138728,49594797.6878613,11574550.5780347,8846836.70520231,150600000.260116,101273102,10061792.5549133,883716.936632948,1538641.83976879,264357253.591431,1910.09576294386,7293.35260115607,556.847471098266,1479.67537572254,1353.2482918456,430.42038722132
"152","E08000029",72700,34900,7300,6064,3046,124010,0.586243044915733,0.281428917022821,0.0588662204660914,0.0488992823159423,0.024562535279413,"Solihull",878.8,546.06,1124500000,1439100000,659230304.007741,316466817.192162,66195064.9141198,54987242.9642771,27620570.9216999,174518038.379969,86503039.8113056,13429654.7697766,4198276.00032255,4803769.69470204,283452778.656076,2285.72517261573,9067.81711152326,692.327836464801,1839.67873558584,1593.39733615092,446.046437029886
"153","E08000030",71500,47100,5500,1590,1136,126826,0.563764527778216,0.371374954662293,0.0433665021367858,0.0125368615268163,0.00895715389588886,"Walsall",880.24,546.96,749300000,997400000,422428760.664217,278271253.528456,32494520.0510936,9393870.34204343,6711595.41418952,111829565.810638,76062664.4394682,6592488.22796588,717222.000615016,1167280.67443584,196369221.153123,1548.33568158834,5908.0945547443,451.083019254727,1198.63422326652,1097.25266233362,349.70145832182
"154","E08000031",63700,44500,5600,1530,997,116327,0.547594281637109,0.382542316057321,0.0481401566274382,0.0131525785071394,0.00857066717099212,"Wolverhampton",743.86,462.21,571900000,706900000,313169169.668263,218775950.553182,27531355.5752319,7521959.648233,4901564.55509039,82905274.2862792,59800218.3242068,5585561.41910305,574301.61914259,852480.107421321,149717835.756153,1287.04286843255,4916.31349557712,375.360535387313,997.421681982687,911.682333045234,289.621186449861
